Date,Open,High,Low,Close,Adj Close,Volume
2009-07-30,45.144901,46.279827,44.262180,45.649315,45.649315,408475
2009-07-31,45.649315,46.153725,45.144901,46.027622,46.027622,266776
2009-08-03,45.523209,45.775417,45.018799,45.144901,45.144901,229056
2009-08-04,45.901520,45.901520,44.262180,45.397106,45.397106,307288
2009-08-05,45.775417,47.414757,45.397106,47.414757,47.414757,709620
2009-08-06,47.793064,48.549683,47.540859,48.423580,48.423580,483040
2009-08-07,48.675789,48.675789,46.153725,46.532036,46.532036,705736
2009-08-10,46.784241,47.162552,46.279827,47.162552,47.162552,287430
2009-08-11,47.162552,47.919167,46.279827,46.658138,46.658138,560148
2009-08-12,49.180199,50.441231,46.784241,46.910343,46.910343,1393955
2009-08-13,47.288654,48.801891,46.784241,47.919167,47.919167,984869
2009-08-14,48.801891,51.071747,48.423580,50.567333,50.567333,1194205
2009-08-17,49.936817,51.576157,49.558510,50.315128,50.315128,799678
2009-08-18,50.315128,50.567333,49.306301,49.810715,49.810715,452166
2009-08-19,49.810715,50.189026,48.801891,49.558510,49.558510,498090
2009-08-20,50.189026,52.206673,49.684612,51.450054,51.450054,815235
2009-08-21,51.702263,54.854836,51.576157,53.846012,53.846012,1367974
2009-08-24,54.854836,55.737560,54.476528,55.485352,55.485352,854197
2009-08-25,55.359249,55.359249,54.224323,54.980942,54.980942,460850
2009-08-26,55.359249,55.485352,53.215496,53.972115,53.972115,567522
2009-08-27,54.224323,54.602631,53.593807,54.350426,54.350426,418017
2009-08-28,54.854836,54.854836,53.467705,53.846012,53.846012,537116
2009-08-31,53.719910,53.719910,51.828365,52.332775,52.332775,321299
2009-09-01,52.206673,52.458878,50.819538,50.945641,50.945641,404422
2009-09-02,50.945641,50.945641,49.180199,49.684612,49.684612,465183
2009-09-03,50.062920,51.954468,49.558510,51.450054,51.450054,375927
2009-09-04,52.080570,52.080570,51.071747,51.702263,51.702263,274188
2009-09-07,52.332775,53.089394,51.323952,52.711086,52.711086,565046
2009-09-08,52.458878,52.458878,51.576157,51.828365,51.828365,396694
2009-09-09,51.197849,52.837189,51.071747,52.332775,52.332775,290478
2009-09-10,52.458878,52.963291,51.828365,52.332775,52.332775,285837
2009-09-11,52.458878,53.467705,50.819538,52.963291,52.963291,703929
2009-09-14,52.963291,52.963291,52.206673,52.963291,52.963291,229456
2009-09-15,52.837189,52.837189,52.837189,52.837189,52.837189,476328
2009-09-16,52.206673,54.350426,52.206673,54.224323,54.224323,723194
2009-09-17,54.602631,55.863663,54.224323,55.485352,55.485352,818281
2009-09-18,55.737560,61.538300,55.485352,60.277271,60.277271,1863591
2009-09-21,60.151169,60.151169,58.133518,58.511826,58.511826,642724
2009-09-22,58.385723,61.538300,58.385723,60.151169,60.151169,677553
2009-09-23,60.655579,63.682053,60.655579,61.412197,61.412197,1334078
2009-09-24,59.520653,60.529476,58.511826,59.394547,59.394547,847729
2009-09-25,59.142342,59.142342,56.872486,56.998589,56.998589,780354
2009-09-28,56.620281,57.881310,55.611458,57.376900,57.376900,437881
2009-09-29,59.142342,60.655579,58.259621,58.637932,58.637932,771840
2009-09-30,60.655579,65.573601,60.529476,62.421021,62.421021,2798883
2009-10-01,62.799332,64.312569,60.781681,61.790508,61.790508,1516747
2009-10-02,61.159992,61.412197,58.890137,60.655579,60.655579,1176347
2009-10-05,60.277271,62.421021,59.898960,62.042713,62.042713,501235
2009-10-06,63.051537,63.682053,56.746384,60.907784,60.907784,1965090
2009-10-07,60.781681,64.312569,60.025063,62.925434,62.925434,1382256
2009-10-08,63.682053,64.943085,62.042713,64.943085,64.943085,1026680
2009-10-09,65.573601,68.095657,65.573601,66.834633,66.834633,1395575
2009-10-12,67.465141,68.095657,64.312569,64.943085,64.943085,840779
2009-10-13,64.943085,65.573601,63.682053,64.943085,64.943085,677395
2009-10-14,64.943085,65.573601,63.051537,63.682053,63.682053,756511
2009-10-15,63.682053,64.312569,60.529476,60.655579,60.655579,1267545
2009-10-16,60.907784,62.421021,60.781681,60.907784,60.907784,513705
2009-10-19,61.664402,64.312569,61.286095,64.312569,64.312569,680087
2009-10-20,64.312569,64.312569,61.159992,61.412197,61.412197,688457
2009-10-21,61.790508,62.925434,60.529476,60.529476,60.529476,706505
2009-10-22,60.151169,60.151169,58.511826,59.016239,59.016239,469699
2009-10-23,59.520653,60.025063,58.764034,58.890137,58.890137,529457
2009-10-26,59.016239,59.142342,55.989765,57.629105,57.629105,1263659
2009-10-27,56.872486,57.250797,54.602631,56.368073,56.368073,1005508
2009-10-28,56.746384,56.746384,52.711086,53.341599,53.341599,967895
2009-10-29,53.341599,54.476528,51.828365,54.476528,54.476528,589818
2009-10-30,55.233147,55.989765,54.476528,55.485352,55.485352,302831
2009-11-02,54.224323,54.602631,53.089394,54.098221,54.098221,433111
2009-11-03,54.602631,54.980942,52.711086,53.089394,53.089394,408465
2009-11-04,53.341599,53.846012,51.954468,53.846012,53.846012,686287
2009-11-05,59.898960,61.159992,57.250797,58.511826,58.511826,2733565
2009-11-06,59.016239,59.268444,56.115868,57.755207,57.755207,913019
2009-11-09,58.007416,59.772858,58.007416,58.890137,58.890137,536878
2009-11-10,59.016239,59.520653,58.637932,59.268444,59.268444,477845
2009-11-11,59.520653,61.538300,59.268444,60.403374,60.403374,710692
2009-11-12,60.403374,62.547127,60.403374,61.033890,61.033890,747489
2009-11-13,60.781681,60.907784,59.520653,60.403374,60.403374,284077
2009-11-16,61.033890,61.916611,61.033890,61.286095,61.286095,489507
2009-11-17,61.159992,61.538300,59.898960,60.781681,60.781681,427516
2009-11-18,60.907784,61.412197,60.403374,60.907784,60.907784,184495
2009-11-19,60.781681,60.781681,58.385723,59.898960,59.898960,506291
2009-11-20,60.025063,60.403374,59.142342,59.520653,59.520653,281098
2009-11-23,60.277271,60.655579,59.268444,59.772858,59.772858,296312
2009-11-24,59.772858,59.772858,59.142342,59.520653,59.520653,194307
2009-11-25,59.646755,59.898960,58.890137,59.394547,59.394547,198384
2009-11-26,59.520653,59.646755,56.241970,56.746384,56.746384,408831
2009-11-27,56.115868,58.637932,55.485352,58.637932,58.637932,496624
2009-11-30,58.637932,58.637932,55.359249,55.359249,55.359249,577005
2009-12-01,56.368073,56.494179,54.224323,54.476528,54.476528,1181768
2009-12-02,54.854836,56.241970,54.350426,56.241970,56.241970,549917
2009-12-03,56.746384,58.259621,56.494179,57.250797,57.250797,522365
2009-12-04,57.376900,58.007416,56.368073,57.376900,57.376900,436258
2009-12-07,57.376900,58.007416,56.746384,57.376900,57.376900,296460
2009-12-08,57.250797,57.250797,56.115868,56.746384,56.746384,328271
2009-12-09,56.746384,56.746384,55.611458,55.989765,55.989765,276387
2009-12-10,56.746384,56.746384,55.485352,56.115868,56.115868,173067
2009-12-11,56.115868,56.494179,55.107044,55.233147,55.233147,172443
2009-12-14,55.611458,56.115868,55.233147,55.611458,55.611458,492134
2009-12-15,55.611458,55.611458,54.728733,55.107044,55.107044,429102
2009-12-16,55.107044,55.485352,54.980942,55.107044,55.107044,305803
2009-12-17,55.107044,55.233147,53.972115,54.728733,54.728733,313974
2009-12-18,53.972115,54.476528,53.467705,53.593807,53.593807,383423
2009-12-21,53.593807,53.593807,51.071747,51.576157,51.576157,831675
2009-12-22,51.576157,52.332775,51.576157,51.702263,51.702263,437844
2009-12-23,52.080570,52.458878,51.702263,52.332775,52.332775,447289
2009-12-28,52.332775,53.341599,52.332775,52.711086,52.711086,315937
2009-12-29,52.711086,53.341599,52.458878,52.711086,52.711086,270346
2009-12-30,52.080570,52.332775,50.441231,50.819538,50.819538,1122899
