"","x"
"1248",-4.99653018736987
"1249",-0.0660938532716531
"1250",-2.90620871862616
"1251",5.00641848523749
"1252",-2.49999999999999
"1253",-6.52603823335532
"1254",-15.1608910891089
"1255",3.27780763030628
"1256",0.555555555555556
"1257",2.62569832402234
"1258",-1.14744693057945
"1259",-0.113442994895065
"1260",3.11614730878187
"1261",2.33918128654971
"1262",-1.49700598802396
"1263",-2.65486725663716
"1264",1.4367816091954
"1265",1.80758017492712
"1266",-0.831353919239906
"1267",1.6489988221437
"1268",-1.0179640718563
"1269",1.60047421458211
"1270",1.74698795180722
"1271",-1.59411404046597
"1272",2.53470126735064
"1273",-1.85758513931889
"1274",-2.5531914893617
"1275",0.7113218731476
"1276",-0.656716417910442
"1277",-2.01660735468565
"1278",2.32558139534884
"1279",-0.119047619047619
"1280",1.30796670630202
"1281",-0.602409638554217
"1282",1.01796407185628
"1283",-2.96430732002419
"1284",-0.352526439482962
"1285",-2.75175644028103
"1286",1.25356125356124
"1287",-0.980957876514709
"1288",0.628571428571423
"1289",-2.41518113858538
"1290",-1.62829870859069
"1291",-0.552486187845304
"1292",-6.59340659340659
"1293",4.22680412371133
"1294",2.3681377825619
"1295",-5.29217199558985
"1296",2.09424083769633
"1297",-5.5614973262032
"1298",3.09017223910841
"1299",-0.522739153162572
"1300",-2.96411856474259
"1301",0.303030303030303
"1302",0.151975683890572
"1303",0.65956367326231
"1304",-0.102145045965271
"1305",0.816326530612246
"1306",-1.23456790123457
"1307",0.101626016260163
"1308",-1.01729399796541
"1309",-0.201409869083585
"1310",4.52261306532664
"1311",7.73684210526316
"1312",-4.67769537934969
"1313",-0.272479564032704
"1314",0
"1315",-3.53260869565217
"1316",-4.93438320209974
"1317",-0.650325162581286
"1318",-2.63419483101391
"1319",-3.34140435835351
"1320",4.68603561387067
"1321",0.196656833824976
"1322",0.0492610837438369
"1323",2.61212419911286
"1324",-0.379554655870449
"1325",-0.932694731535152
"1326",0.124875124875111
"1327",-0.975243810952742
"1328",-1.93164933135214
"1329",3.54713313896986
"1330",0
